tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
828.00;793432602#4_0;110.01;11.82;565.00;0.00;-130908153#0_0;5.10;0.00;tripinfo_565 emissions_565;263.00;565;0;2280.59;0.98;0.00;127.02;DEFAULT_VEHTYPE;;2;69.00;871791.619038;21884.520576;120.455021;370.377093;18.060710;0;374.749456
830.00;-806271970#1_0;55.64;15.00;685.00;0.00;-6061786#11_0;0.20;0.00;tripinfo_685 emissions_685;145.00;685;0;731.62;1.08;0.00;105.95;DEFAULT_VEHTYPE;;3;66.00;430114.112432;13695.368806;72.583278;186.887461;9.285391;0;184.891127
830.00;130908064#1_0;94.25;11.09;699.00;0.00;126303357#5_0;5.10;0.00;tripinfo_699 emissions_699;131.00;699;0;1418.58;0.82;0.00;51.02;DEFAULT_VEHTYPE;;2;8.00;465777.326967;7759.815768;46.499841;194.626856;9.239855;0;200.216959
830.00;-130908153#4_0;31.68;22.71;724.00;0.00;-6063369#5_0;5.10;0.00;tripinfo_724 emissions_724;106.00;724;0;931.95;1.06;0.00;58.34;DEFAULT_VEHTYPE;;2;15.00;487260.558304;9450.681581;54.742216;208.922486;10.179394;0;209.451793
831.00;130908298_0;420.13;15.11;660.00;1.00;806271970#0_0;5.10;0.00;tripinfo_659 emissions_659;171.00;659;0;1688.45;1.11;0.00;70.43;DEFAULT_VEHTYPE;;3;22.00;602494.128948;10423.630272;61.761087;252.826956;11.852417;0;258.985720
832.00;-684178509#0_0;55.25;13.15;707.00;0.00;-507033020_0;5.10;0.00;tripinfo_707 emissions_707;125.00;707;0;827.65;1.01;0.00;62.20;DEFAULT_VEHTYPE;;1;44.00;365577.290351;10486.128032;56.362588;155.708440;7.370768;0;157.148771
834.00;6055573#3_0;18.93;10.99;765.00;0.00;507341800#0_0;5.10;0.00;tripinfo_765 emissions_765;69.00;765;0;630.78;1.04;0.00;23.53;DEFAULT_VEHTYPE;;1;4.00;185454.381695;3306.999490;19.433170;77.010245;3.432633;0;79.719038
834.00;6054524#3_0;201.72;12.50;784.00;0.00;-6054524#1_0;5.10;0.00;tripinfo_784 emissions_784;50.00;784;0;481.88;0.91;0.00;9.93;DEFAULT_VEHTYPE;;0;0.00;166431.524371;2750.400640;16.424882;68.063707;2.916878;0;71.541975
838.00;-130908064#7_0;134.85;23.91;595.00;0.00;6054093#0_0;5.10;0.00;tripinfo_595 emissions_595;243.00;595;0;1534.64;1.13;0.00;165.32;DEFAULT_VEHTYPE;;4;101.00;864627.874088;25220.821131;135.487477;375.306928;18.783020;0;371.671470
840.00;421789044#1_0;117.75;11.25;694.00;0.67;806271971_3;5.10;0.00;tripinfo_Flow2.13 emissions_Flow2.13;146.00;Flow2.13;0;971.87;1.02;42.00;29.68;passenger;;1;1.00;424142.816553;11935.958766;64.343346;180.663631;8.504645;0;182.323866
841.00;6055576#0_0;31.06;11.27;783.00;0.00;-6057932#4_0;5.10;0.00;tripinfo_783 emissions_783;58.00;783;0;685.86;1.14;0.00;11.88;DEFAULT_VEHTYPE;;0;0.00;180124.350574;2726.578378;16.684933;74.037936;3.324158;0;77.427554
842.00;-468442114_0;59.13;15.83;706.00;0.00;-507341800#2_0;5.10;0.00;tripinfo_706 emissions_706;136.00;706;0;1097.36;0.95;0.00;78.75;DEFAULT_VEHTYPE;;3;26.00;564953.572112;12175.767348;69.010489;242.735833;11.931626;0;242.849468
842.00;507341800#0_0;193.22;12.43;762.00;0.00;6056686#1_0;5.10;0.00;tripinfo_762 emissions_762;80.00;762;0;650.33;0.98;0.00;31.34;DEFAULT_VEHTYPE;;1;12.00;230427.644807;4937.425950;27.914213;96.875893;4.423484;0;99.051600
844.00;-6057280#5_0;27.64;11.03;694.00;10.00;-6063369#8_0;5.10;0.00;tripinfo_684 emissions_684;150.00;684;0;1162.92;1.01;0.00;85.96;DEFAULT_VEHTYPE;;2;42.00;558166.244463;13727.592325;75.853012;240.681133;11.882596;0;239.933163
845.00;6057281#2_1;26.92;13.09;760.00;0.00;-6060452#7_0;5.10;0.00;tripinfo_760 emissions_760;85.00;760;0;774.23;1.03;0.00;38.89;DEFAULT_VEHTYPE;;2;13.00;325249.033888;6257.242633;36.306114;138.313828;6.723953;0;139.810330
845.00;6061783#0_0;92.22;13.43;818.00;0.00;6060452#10_0;5.10;0.00;tripinfo_818 emissions_818;27.00;818;0;231.18;1.03;0.00;8.37;DEFAULT_VEHTYPE;;0;0.00;104556.073195;1964.682227;11.438591;44.848114;2.109711;0;44.944046
846.00;-6061786#4_0;34.48;8.58;601.00;0.00;-6056686#13_0;0.20;0.00;tripinfo_601 emissions_601;245.00;601;0;1699.32;1.11;0.00;162.91;DEFAULT_VEHTYPE;;3;107.00;941748.636430;26174.952769;141.777475;408.285525;20.626608;0;404.821628
848.00;627757316_2;10.65;6.55;723.00;0.00;-6057281#4_0;5.10;0.00;tripinfo_723 emissions_723;125.00;723;0;504.98;1.14;0.00;100.37;DEFAULT_VEHTYPE;;1;74.00;395968.588274;15253.373779;78.874308;175.212519;9.019057;0;170.214683
848.00;112319055#1_2;145.57;13.48;736.00;1.00;-6063369#1_0;5.10;0.00;tripinfo_735 emissions_735;112.00;735;0;869.56;0.99;0.00;59.09;DEFAULT_VEHTYPE;;2;37.00;392197.246112;9937.271617;54.603790;167.318269;8.165219;0;168.590379
850.00;-6055573#1_0;18.20;6.51;663.00;0.00;6057281#4_0;5.10;0.00;tripinfo_663 emissions_663;187.00;663;0;1192.13;1.10;0.00;124.93;DEFAULT_VEHTYPE;;3;70.00;608864.879509;17631.233921;94.825097;263.904247;13.173161;0;261.728418
850.00;-6061783#2_1;29.56;15.06;668.00;0.00;-112320365_0;5.10;0.00;tripinfo_668 emissions_668;182.00;668;0;1723.12;1.10;0.00;100.60;DEFAULT_VEHTYPE;;5;25.00;647218.566059;11374.681390;67.099897;273.343265;13.053114;0;278.210461
850.00;806271970#0_0;49.06;12.86;738.00;0.00;-6056686#14_0;5.10;0.00;tripinfo_738 emissions_738;112.00;738;0;941.19;0.94;0.00;56.89;DEFAULT_VEHTYPE;;2;22.00;445818.019965;9587.233238;54.358939;190.414948;9.342483;0;191.638333
851.00;507341801_1;92.43;21.03;775.00;0.00;-6055573#9_0;5.10;0.00;tripinfo_775 emissions_775;76.00;775;0;705.66;1.04;0.00;27.34;DEFAULT_VEHTYPE;;1;9.00;289996.952578;5384.700840;31.428295;122.654108;5.740997;0;124.657123
854.00;-806271971_0;46.51;6.58;316.00;0.22;806271971_0;7.10;0.00;tripinfo_Flow7.5 emissions_Flow7.5;538.00;Flow7.5;0;2000.91;1.00;195.00;203.71;bus;;6;48.00;5383460.505132;11372.959781;2447.570483;46563.099011;1176.288236;0;2295.344652
856.00;-126303358#2_1;153.41;24.43;771.00;0.00;6063369#4_0;5.10;0.00;tripinfo_771 emissions_771;85.00;771;0;967.81;1.10;0.00;30.51;DEFAULT_VEHTYPE;;0;0.00;427232.958933;6990.497003;42.078656;180.916149;8.687797;0;183.647905
857.00;6057281#5_1;24.38;9.81;645.00;0.00;507340350#3_0;1.19;0.00;tripinfo_645 emissions_645;212.00;645;0;1759.18;1.02;0.00;125.32;DEFAULT_VEHTYPE;;4;56.00;741633.594239;17050.814924;95.321611;315.576684;15.347113;0;318.798174
857.00;-6057280#3_0;61.01;13.34;764.00;0.00;130908064#7_0;5.10;0.00;tripinfo_764 emissions_764;93.00;764;0;856.17;0.97;0.00;45.61;DEFAULT_VEHTYPE;;1;13.00;373700.945327;7679.839808;43.883919;158.345788;7.527231;0;160.638336
858.00;-112319055#1_0;145.57;12.02;714.00;20.00;800638460#2_0;5.10;0.00;tripinfo_694 emissions_694;144.00;694;0;1018.53;0.87;0.00;79.17;DEFAULT_VEHTYPE;;2;45.00;460883.874582;12590.083175;68.302677;198.301386;9.701008;0;198.116612
859.00;-637504388#4_0;2.88;15.69;654.00;0.00;57692667#1_0;5.10;0.00;tripinfo_654 emissions_654;205.00;654;0;1577.32;0.97;0.00;124.31;DEFAULT_VEHTYPE;;2;89.00;794759.009377;21988.381888;119.163035;341.815462;17.243389;0;341.636759
860.00;-6057280#1_0;70.40;13.27;753.00;0.00;800638463_0;5.10;0.00;tripinfo_753 emissions_753;107.00;753;0;784.38;0.98;0.00;60.97;DEFAULT_VEHTYPE;;1;36.00;403257.716754;10401.837486;56.928361;173.242762;8.458192;0;173.344816
864.00;-800638462_2;1.99;5.28;679.00;0.00;-684178509#0_0;5.10;0.00;tripinfo_679 emissions_679;185.00;679;0;1250.95;0.99;0.00;117.13;DEFAULT_VEHTYPE;;4;68.00;626526.300844;17481.028981;94.534106;269.538740;13.325356;0;269.320246
865.00;6056686#2_1;159.58;13.28;651.00;0.00;-6062244#0_0;5.10;0.00;tripinfo_651 emissions_651;214.00;651;0;1581.76;0.99;0.00;129.73;DEFAULT_VEHTYPE;;3;89.00;746205.309464;21192.006048;114.334540;321.825716;16.098800;0;320.765821
866.00;800638463_0;14.16;9.96;620.00;1.00;6063369#6_0;5.10;0.00;tripinfo_619 emissions_619;246.00;619;0;1309.47;0.97;0.00;166.60;DEFAULT_VEHTYPE;;4;125.00;691906.826836;24255.220387;126.841554;299.602232;14.959658;0;297.428719
866.00;-6061786#6_0;44.99;4.82;648.00;0.00;-637504388#0_0;0.20;0.00;tripinfo_648 emissions_648;218.00;648;0;1415.94;1.13;0.00;144.33;DEFAULT_VEHTYPE;;2;104.00;730502.162369;23219.965659;123.109332;315.766646;15.875346;0;314.017562
866.00;-131052342#1_1;116.77;15.00;687.00;0.00;130908064#5_0;5.10;0.00;tripinfo_687 emissions_687;179.00;687;0;1159.92;1.14;0.00;122.40;DEFAULT_VEHTYPE;;2;89.00;664267.457152;20907.984430;111.119975;290.601074;14.863106;0;285.544662
866.00;-6056686#4_0;34.36;11.61;691.00;0.00;-800638460#1_0;5.10;0.00;tripinfo_691 emissions_691;175.00;691;0;1390.67;0.91;0.00;92.33;DEFAULT_VEHTYPE;;3;45.00;602604.652607;14024.137609;78.179215;256.140665;12.350321;0;259.035551
869.00;421789044#3_0;15.91;8.23;766.00;0.00;6061782#0_0;5.10;0.00;tripinfo_766 emissions_766;103.00;766;0;596.90;0.99;0.00;55.48;DEFAULT_VEHTYPE;;2;33.00;252329.731403;7406.333249;39.651771;107.297105;5.020448;0;108.467864
869.00;-6060104_0;190.74;12.41;794.00;0.00;-421789039#1_0;5.10;0.00;tripinfo_794 emissions_794;75.00;794;0;799.11;0.95;0.00;11.46;DEFAULT_VEHTYPE;;0;0.00;230250.579278;3441.151432;21.084146;94.135407;4.057898;0;98.974799
870.00;806271971_1;46.51;3.91;320.00;4.22;806271971_0;7.10;0.00;tripinfo_Flow8.5 emissions_Flow8.5;550.00;Flow8.5;0;2102.76;1.00;158.00;250.30;bus;;9;78.00;5480838.810976;11517.857918;2476.712131;47302.076707;1191.905219;0;2336.876553
870.00;507341800#3_0;135.08;14.72;808.00;0.00;6060452#9_0;5.10;0.00;tripinfo_808 emissions_808;62.00;808;0;662.27;1.09;0.00;17.78;DEFAULT_VEHTYPE;;0;0.00;242121.664502;3878.580166;23.341717;101.165383;4.608044;0;104.077357
874.00;-126303358#2_0;153.41;28.30;457.00;0.00;-6054454#3_0;5.10;0.00;tripinfo_457 emissions_457;417.00;457;0;1858.68;1.04;0.00;343.59;DEFAULT_VEHTYPE;;6;252.00;1426928.718026;51564.983446;268.912812;627.872963;32.552658;0;613.390057
874.00;6061786#4_0;34.48;2.08;800.00;0.01;-6061783#1_1;5.10;0.00;tripinfo_Flow4.15 emissions_Flow4.15;74.00;Flow4.15;0;373.22;0.79;21.00;15.29;passenger;;1;1.00;170309.079403;5708.549360;29.960052;72.529725;3.351070;0;73.210637
875.00;421789039#6_2;26.64;9.99;777.00;0.00;-806271971_0;5.10;0.00;tripinfo_777 emissions_777;98.00;777;0;619.68;0.87;0.00;44.35;DEFAULT_VEHTYPE;;1;28.00;244599.076300;7229.669015;38.624692;102.734691;4.664337;0;105.145070
876.00;6055576#0_0;31.06;12.35;819.00;0.00;6057932#1_0;5.10;0.00;tripinfo_819 emissions_819;57.00;819;0;595.79;1.07;0.00;14.38;DEFAULT_VEHTYPE;;0;0.00;193236.269192;3080.421427;18.477985;79.378966;3.491135;0;83.063975
877.00;6061783#5_0;4.90;13.41;811.00;0.00;507342041#4_0;5.10;0.00;tripinfo_811 emissions_811;66.00;811;0;693.38;0.97;0.00;12.31;DEFAULT_VEHTYPE;;0;0.00;183505.208905;2882.361553;17.429647;74.776205;3.198984;0;78.881154
879.00;6060452#11_1;150.87;13.84;800.00;0.01;806271971_1;5.10;0.00;tripinfo_Flow3.15 emissions_Flow3.15;79.00;Flow3.15;0;407.78;1.01;21.00;27.87;passenger;;1;6.00;237709.975458;7391.532635;39.281528;103.413008;5.034067;0;102.183186
879.00;6057932#5_0;37.10;12.12;848.00;0.00;-800638462_0;1.99;0.00;tripinfo_848 emissions_848;31.00;848;0;245.17;1.14;0.00;15.63;DEFAULT_VEHTYPE;;1;2.00;135765.997689;2870.479040;16.301538;58.285577;2.756491;0;58.360069
880.00;126303352#1_2;14.46;9.62;639.00;0.00;392388948#1_0;5.10;0.00;tripinfo_639 emissions_639;241.00;639;0;2098.30;1.07;0.00;151.89;DEFAULT_VEHTYPE;;4;92.00;1029014.863632;26980.118350;147.782948;444.608874;23.110098;0;442.332316
882.00;684178509#1_0;6.78;13.92;678.00;0.00;-6061783#4_0;5.10;0.00;tripinfo_678 emissions_678;204.00;678;0;1740.02;1.00;0.00;113.38;DEFAULT_VEHTYPE;;3;54.00;716656.223669;16625.464417;92.867254;304.754179;14.929261;0;308.061489
882.00;421789044#1_0;117.75;12.06;747.00;0.34;806271971_3;5.10;0.00;tripinfo_Flow2.14 emissions_Flow2.14;135.00;Flow2.14;0;971.87;1.18;42.00;28.44;passenger;;1;1.00;447668.212021;11970.207451;65.020750;191.359552;9.195001;0;192.435780
884.00;799540093#1_0;60.75;17.21;640.00;0.00;-6054454#0_0;0.20;0.00;tripinfo_640 emissions_640;244.00;640;0;1092.33;0.94;0.00;189.86;DEFAULT_VEHTYPE;;5;122.00;771529.429508;25861.382014;136.148868;337.590468;17.101002;0;331.654203
884.00;6060452#11_1;150.87;12.55;805.00;0.00;6057932#6_0;5.10;0.00;tripinfo_805 emissions_805;79.00;805;0;837.82;0.99;0.00;20.28;DEFAULT_VEHTYPE;;1;1.00;215699.898443;3282.605538;20.013927;87.929875;3.797011;0;92.720168
884.00;6061786#4_0;34.48;12.13;838.00;0.00;-6061783#3_0;5.10;0.00;tripinfo_838 emissions_838;46.00;838;0;400.87;1.12;0.00;19.19;DEFAULT_VEHTYPE;;1;2.00;176298.655419;3400.126667;19.684455;75.414255;3.553573;0;75.783118
886.00;126303358#0_1;33.40;11.64;523.00;0.00;-6057281#5_0;5.10;0.00;tripinfo_523 emissions_523;363.00;523;0;2145.43;1.17;0.00;284.47;DEFAULT_VEHTYPE;;8;176.00;1297364.293921;39075.066058;209.082919;564.328835;28.917799;0;557.689122
886.00;793432602#2_2;161.38;13.64;781.00;2.00;799540093#3_0;5.10;0.00;tripinfo_779 emissions_779;105.00;779;0;676.87;1.08;0.00;69.93;DEFAULT_VEHTYPE;;2;43.00;354128.061195;9842.270400;53.257836;152.403318;7.530538;0;152.226384
889.00;-6055573#1_0;18.20;14.49;873.00;0.00;-6055573#2_0;5.10;0.00;tripinfo_873 emissions_873;16.00;873;0;185.06;1.09;0.00;3.52;DEFAULT_VEHTYPE;;0;0.00;72782.577209;1143.155007;6.909039;30.013815;1.349414;0;31.286052
890.00;-421790823_0;58.56;12.22;544.00;0.00;6055573#9_0;5.10;0.00;tripinfo_544 emissions_544;346.00;544;0;1440.81;0.95;0.00;261.15;DEFAULT_VEHTYPE;;6;199.00;1024241.034705;38674.358978;200.379832;447.984705;22.681360;0;440.290060
890.00;637504388#0_2;0.20;3.67;737.00;0.00;6061786#4_0;5.10;0.00;tripinfo_737 emissions_737;153.00;737;0;1227.70;1.06;0.00;87.91;DEFAULT_VEHTYPE;;5;47.00;503709.982422;12365.039264;68.394453;216.481399;10.775956;0;216.524626
891.00;6062805#1_1;188.34;13.85;796.00;0.00;6057920_0;5.10;0.00;tripinfo_796 emissions_796;95.00;796;0;758.32;1.03;0.00;44.57;DEFAULT_VEHTYPE;;1;27.00;309222.455564;7214.786777;40.174269;130.261764;6.114651;0;132.922654
892.00;-507341800#3_0;135.08;11.83;709.00;0.00;-421800694#4_0;5.10;0.00;tripinfo_709 emissions_709;183.00;709;0;859.65;0.94;0.00;132.08;DEFAULT_VEHTYPE;;3;100.00;538420.774199;19321.418257;100.750270;235.070172;11.824907;0;231.449975
893.00;6057281#6_0;0.20;2.22;840.00;0.00;-6061786#8_0;5.10;0.00;tripinfo_840 emissions_840;53.00;840;0;413.35;0.91;0.00;21.66;DEFAULT_VEHTYPE;;1;3.00;169172.616222;3400.306228;19.487731;71.737574;3.296429;0;72.720224
895.00;6054093#1_0;64.27;13.84;739.00;0.00;800638463_0;5.10;0.00;tripinfo_739 emissions_739;156.00;739;0;1500.24;1.02;0.00;71.84;DEFAULT_VEHTYPE;;2;35.00;531313.730249;11736.514349;66.122221;223.689909;10.832774;0;228.390183
895.00;-6054524#2_0;103.41;10.35;803.00;0.00;6061786#0_0;5.10;0.00;tripinfo_803 emissions_803;92.00;803;0;940.29;0.81;0.00;19.24;DEFAULT_VEHTYPE;;1;2.00;255246.402191;4075.049001;24.506585;103.206860;4.410936;0;109.719836
896.00;57692667#0_0;0.47;3.96;845.00;0.00;-6055573#8_0;5.10;0.00;tripinfo_845 emissions_845;51.00;845;0;613.18;1.27;0.00;20.28;DEFAULT_VEHTYPE;;0;0.00;227322.968351;3787.603989;22.718017;96.155400;4.650021;0;97.715793
897.00;799540093#1_0;60.75;14.92;754.00;0.00;130908064#1_0;5.10;0.00;tripinfo_754 emissions_754;143.00;754;0;941.73;1.07;0.00;81.73;DEFAULT_VEHTYPE;;2;32.00;493033.679676;12239.349249;67.407663;211.730418;10.076129;0;211.935846
898.00;-6061786#14_0;47.86;10.66;660.00;0.00;126303352#0_0;0.20;0.00;tripinfo_660 emissions_660;238.00;660;0;931.80;0.79;0.00;181.73;DEFAULT_VEHTYPE;;4;147.00;708509.727950;28055.505040;144.513586;310.170250;15.854033;0;304.567716
898.00;6060452#2_0;32.26;11.16;793.00;1.00;-421800694#1_0;5.10;0.00;tripinfo_792 emissions_792;105.00;792;0;758.26;1.10;0.00;56.29;DEFAULT_VEHTYPE;;2;32.00;287442.572197;7799.839091;42.205485;120.700907;5.623768;0;123.561346
901.00;-793432602#0_2;30.21;12.79;667.00;0.00;-130908298_0;5.10;0.00;tripinfo_667 emissions_667;234.00;667;0;1760.86;1.06;0.00;142.90;DEFAULT_VEHTYPE;;4;98.00;877917.919492;24131.529503;130.899843;377.289852;19.147870;0;377.383421
901.00;-6055573#6_0;15.22;8.42;857.00;0.00;507342039_0;0.20;0.00;tripinfo_857 emissions_857;44.00;857;0;450.21;1.08;0.00;10.90;DEFAULT_VEHTYPE;;1;1.00;137009.369134;2322.205393;13.812853;56.609851;2.531635;0;58.894495
902.00;-112343453#0_0;93.53;13.55;736.00;0.00;6058243#2_0;5.10;0.00;tripinfo_736 emissions_736;166.00;736;0;1358.32;1.05;0.00;79.81;DEFAULT_VEHTYPE;;3;42.00;544281.146810;13015.230582;72.240980;233.252122;11.298191;0;233.964602
903.00;421790824#0_0;93.55;14.37;715.00;0.00;6061782#2_0;5.10;0.00;tripinfo_715 emissions_715;188.00;715;0;1189.58;1.04;0.00;122.73;DEFAULT_VEHTYPE;;3;75.00;601388.746537;18620.424662;99.077630;260.357691;13.043252;0;258.515732
905.00;-6061783#1_0;26.90;10.38;717.00;0.00;130908017_0;5.10;0.00;tripinfo_717 emissions_717;188.00;717;0;1513.95;0.92;0.00;89.31;DEFAULT_VEHTYPE;;2;48.00;558722.499790;13717.761942;75.709391;236.555690;11.289559;0;240.173226
907.00;-6061786#13_0;43.18;10.58;681.00;0.00;-421789039#3_0;5.10;0.00;tripinfo_681 emissions_681;226.00;681;0;1231.99;0.79;0.00;133.86;DEFAULT_VEHTYPE;;2;107.00;631442.599856;22248.940868;116.167593;271.892351;13.273585;0;271.437650
908.00;130908017_0;17.44;15.17;747.00;0.00;421790824#2_0;5.10;0.00;tripinfo_747 emissions_747;161.00;747;0;1795.36;1.14;0.00;85.69;DEFAULT_VEHTYPE;;3;32.00;804263.687789;16036.244635;92.470867;344.325498;17.612614;0;345.717152
909.00;-6061782#2_0;27.21;13.24;720.00;0.00;126303358#9_0;5.10;0.00;tripinfo_720 emissions_720;189.00;720;0;1707.73;0.98;0.00;105.55;DEFAULT_VEHTYPE;;3;65.00;755517.142026;18602.613613;102.922965;322.661150;16.344069;0;324.766483
910.00;-6061786#10_0;22.30;12.65;743.00;0.00;-421790823_0;5.10;0.00;tripinfo_743 emissions_743;167.00;743;0;1256.38;0.94;0.00;95.16;DEFAULT_VEHTYPE;;3;61.00;623607.361519;16459.152204;89.872926;268.882313;13.363284;0;268.064553
910.00;590581704#0_0;0.20;11.57;785.00;0.00;507036327#0_0;5.10;0.00;tripinfo_785 emissions_785;125.00;785;0;713.05;0.84;0.00;71.28;DEFAULT_VEHTYPE;;3;41.00;326371.610325;9055.923826;48.936209;139.213740;6.577410;0;140.295354
910.00;-800638460#1_1;80.05;23.97;836.00;0.00;6057280#2_0;5.10;0.00;tripinfo_836 emissions_836;74.00;836;0;569.14;1.05;0.00;40.45;DEFAULT_VEHTYPE;;2;11.00;282285.394434;5508.202051;31.855207;121.231032;5.878155;0;121.342047
910.00;-6057928#2_0;31.79;12.38;871.00;0.00;-6061782#0_0;5.10;0.00;tripinfo_871 emissions_871;39.00;871;0;367.92;0.91;0.00;8.00;DEFAULT_VEHTYPE;;0;0.00;116548.429322;2082.504569;12.211680;47.966727;2.065421;0;50.099394
911.00;-421789044#3_0;15.91;10.66;623.00;0.00;6057932#6_0;5.10;0.00;tripinfo_623 emissions_623;288.00;623;0;1866.68;1.01;0.00;194.01;DEFAULT_VEHTYPE;;6;106.00;982203.004395;26936.961272;146.155748;424.761204;21.253396;0;422.211429
911.00;130908064#3_1;120.64;21.17;761.00;0.00;-6054454#0_0;0.20;0.00;tripinfo_761 emissions_761;150.00;761;0;1392.10;0.96;0.00;76.94;DEFAULT_VEHTYPE;;2;45.00;596775.157030;14181.897284;78.908184;254.590925;12.643210;0;256.529496
912.00;799540093#5_1;28.47;10.33;717.00;1.00;6057280#4_0;5.10;0.00;tripinfo_716 emissions_716;195.00;716;0;826.08;1.00;0.00;148.20;DEFAULT_VEHTYPE;;2;110.00;593226.333146;22061.400780;114.526678;260.547394;13.190640;0;255.009505
912.00;-637504388#3_1;56.00;16.48;809.00;0.00;-6055573#1_0;5.10;0.00;tripinfo_809 emissions_809;103.00;809;0;549.26;0.76;0.00;56.01;DEFAULT_VEHTYPE;;2;36.00;274101.840972;7927.230047;42.472547;116.252835;5.437695;0;117.826876
915.00;6060452#5_1;45.24;14.46;690.00;0.00;468442114_0;5.10;0.00;tripinfo_690 emissions_690;225.00;690;0;1764.30;1.14;0.00;149.03;DEFAULT_VEHTYPE;;5;96.00;925444.462530;25268.599074;137.436707;399.847605;20.747453;0;397.812436
915.00;-421800694#4_0;57.37;15.97;730.00;0.00;-6057920_0;5.10;0.00;tripinfo_730 emissions_730;185.00;730;0;1994.78;1.04;0.00;73.53;DEFAULT_VEHTYPE;;2;30.00;763751.345000;14914.725485;86.247930;323.329249;15.809710;0;328.303606
915.00;-6056686#10_0;29.22;10.82;797.00;0.00;6061677#0_0;5.10;0.00;tripinfo_797 emissions_797;118.00;797;0;1217.97;0.95;0.00;22.76;DEFAULT_VEHTYPE;;0;0.00;327847.296128;5074.353008;30.782949;133.510323;5.683239;0;140.927704
915.00;-6054524#5_0;23.44;10.30;870.00;0.00;130908064#8_0;5.10;0.00;tripinfo_870 emissions_870;45.00;870;0;530.93;1.21;0.00;14.63;DEFAULT_VEHTYPE;;0;0.00;212841.683786;3474.160021;20.872438;89.790814;4.236843;0;91.491004
916.00;-800638462_0;1.99;26.48;794.00;67.00;627757316_0;5.10;0.00;tripinfo_727 emissions_727;122.00;727;0;1134.57;0.97;0.00;64.10;DEFAULT_VEHTYPE;;2;33.00;518379.397754;11023.512936;62.696868;221.897859;11.067332;0;222.829072
917.00;6062244#1_0;0.20;3.44;653.00;0.00;6056686#15_0;5.10;0.00;tripinfo_653 emissions_653;264.00;653;0;1412.18;1.13;0.00;202.55;DEFAULT_VEHTYPE;;6;121.00;920082.117145;28595.848999;152.184158;402.421690;20.297184;0;395.510119
920.00;-806271971_1;46.51;7.12;379.00;0.06;806271971_0;7.10;0.00;tripinfo_Flow7.6 emissions_Flow7.6;541.00;Flow7.6;0;2003.97;1.00;195.00;205.42;bus;;2;58.00;5383592.181736;11610.603689;2510.222448;46962.899321;1198.634825;0;2295.354822
920.00;112343443_0;69.48;11.36;646.00;0.00;-421800694#1_0;5.10;0.00;tripinfo_646 emissions_646;274.00;646;0;1768.14;0.89;0.00;152.71;DEFAULT_VEHTYPE;;4;97.00;796357.358275;22492.437654;121.159165;339.211534;16.178169;0;342.325495
920.00;6062244#1_0;0.20;2.98;704.00;0.00;130908153#1_0;5.10;0.00;tripinfo_704 emissions_704;216.00;704;0;1764.09;1.03;0.00;137.07;DEFAULT_VEHTYPE;;3;86.00;870372.158310;23106.779387;126.212600;377.809196;19.369517;0;374.138379
920.00;-6061782#1_1;94.54;12.78;741.00;0.00;-6055023#1_0;5.10;0.00;tripinfo_741 emissions_741;179.00;741;0;1569.81;1.01;0.00;91.37;DEFAULT_VEHTYPE;;3;45.00;652474.921592;15307.829135;85.343045;278.501863;13.725161;0;280.472470
920.00;-507342041#4_0;26.65;11.12;841.00;9.00;6057280#6_0;0.20;0.00;tripinfo_832 emissions_832;79.00;832;0;610.48;1.01;0.00;34.84;DEFAULT_VEHTYPE;;2;17.00;235407.508164;5082.335647;28.706395;99.290647;4.567718;0;101.192203
923.00;6057281#3_1;35.90;12.91;700.00;0.00;684178509#0_0;5.10;0.00;tripinfo_700 emissions_700;223.00;700;0;1842.84;1.01;0.00;117.88;DEFAULT_VEHTYPE;;2;67.00;815684.925267;19769.738281;109.500905;348.522322;17.086344;0;350.630383
923.00;6060452#11_1;150.87;15.73;854.00;0.67;806271971_1;5.10;0.00;tripinfo_Flow3.16 emissions_Flow3.16;69.00;Flow3.16;0;407.78;1.22;21.00;22.97;passenger;;1;3.00;234966.484018;6794.825111;36.499535;101.456649;4.926086;0;101.003537
924.00;112320365_1;9.20;6.38;744.00;0.00;507033018_0;5.10;0.00;tripinfo_744 emissions_744;180.00;744;0;903.64;0.97;0.00;109.14;DEFAULT_VEHTYPE;;3;72.00;443227.553126;14481.076001;76.370182;190.903319;9.167205;0;190.528973
924.00;6055573#8_0;48.70;9.09;759.00;0.00;421789044#0_0;5.10;0.00;tripinfo_759 emissions_759;165.00;759;0;1298.41;0.75;0.00;34.78;DEFAULT_VEHTYPE;;2;12.00;301343.997255;5736.446688;33.068609;121.408281;4.868731;0;129.536414
