tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
223.00;-6057281#0_0;40.60;12.72;102.00;0.00;6060452#0_0;5.10;0.00;tripinfo_102 emissions_102;121.00;102;0;1282.55;0.95;0.00;45.10;DEFAULT_VEHTYPE;;2;17.00;507487.110209;9774.699024;56.701640;215.567717;10.482397;0;218.146549
223.00;-126303352#0_2;0.20;10.01;157.00;0.00;-6056686#8_0;5.10;0.00;tripinfo_157 emissions_157;66.00;157;0;556.54;1.08;0.00;26.37;DEFAULT_VEHTYPE;;1;1.00;228135.696778;4256.109537;24.777644;96.272509;4.377087;0;98.065809
224.00;-6054093#0_0;77.17;14.72;98.00;0.00;6056686#9_0;5.10;0.00;tripinfo_98 emissions_98;126.00;98;0;932.36;1.10;0.00;61.35;DEFAULT_VEHTYPE;;3;29.00;414472.147519;9766.924972;54.290118;176.566103;8.314848;0;178.165160
224.00;-637504388#1_0;28.67;20.56;138.00;0.00;6055576#2_0;5.10;0.00;tripinfo_138 emissions_138;86.00;138;0;836.72;0.95;0.00;31.50;DEFAULT_VEHTYPE;;2;9.00;287838.133738;4730.518751;28.382301;119.811858;5.535082;0;123.728952
225.00;-6063369#1_0;70.62;11.85;103.00;0.00;-130908153#0_0;5.10;0.00;tripinfo_103 emissions_103;122.00;103;0;1297.76;0.89;0.00;22.32;DEFAULT_VEHTYPE;;0;0.00;351747.933432;5247.340940;32.167512;143.610970;6.193373;0;151.201291
225.00;-112319055#1_0;145.57;15.17;115.00;0.00;-421800694#5_0;5.10;0.00;tripinfo_115 emissions_115;110.00;115;0;539.17;1.18;0.00;87.49;DEFAULT_VEHTYPE;;1;66.00;369807.340290;13183.784774;68.811900;161.704539;8.316371;0;158.968145
226.00;637504388#5_3;89.27;13.19;38.00;1.00;6061786#8_0;5.10;0.00;tripinfo_37 emissions_37;188.00;37;0;1298.44;1.03;0.00;105.16;DEFAULT_VEHTYPE;;2;67.00;590680.637571;16493.447769;89.114583;252.425297;12.202306;0;253.912032
228.00;130908153#5_0;68.71;5.04;48.00;0.00;392388948#0_0;5.10;0.00;tripinfo_48 emissions_48;180.00;48;0;2338.64;1.17;0.00;91.09;DEFAULT_VEHTYPE;;4;32.00;911309.183257;17126.625372;100.246857;388.504737;20.207208;0;391.730327
228.00;-6055573#0_0;257.60;14.05;104.00;0.00;-6057280#5_0;5.10;0.00;tripinfo_104 emissions_104;124.00;104;0;1125.55;1.07;0.00;55.21;DEFAULT_VEHTYPE;;2;27.00;411092.235026;8239.400769;47.271097;172.874722;8.140770;0;176.711351
229.00;6058243#0_0;71.65;13.49;105.00;0.00;6061786#8_0;5.10;0.00;tripinfo_105 emissions_105;124.00;105;0;933.73;1.01;0.00;66.58;DEFAULT_VEHTYPE;;2;36.00;402994.141821;9351.862841;52.174497;171.982947;8.289849;0;173.230887
230.00;421789039#0_2;62.12;12.05;38.00;0.00;6057928#1_0;5.10;0.00;tripinfo_38 emissions_38;192.00;38;0;998.50;0.96;0.00;127.81;DEFAULT_VEHTYPE;;3;94.00;559358.062719;19169.869255;100.520542;242.829140;12.004568;0;240.449860
231.00;-637504388#1_2;28.67;22.11;194.00;0.00;507340350#0_0;5.10;0.00;tripinfo_194 emissions_194;37.00;194;0;298.83;1.00;0.00;21.03;DEFAULT_VEHTYPE;;1;5.00;176642.376689;3296.192260;19.241946;75.468872;3.621714;0;75.930731
232.00;6057932#5_0;37.10;13.89;166.00;0.00;507342039_0;0.20;0.00;tripinfo_166 emissions_166;66.00;166;0;756.93;1.00;0.00;9.54;DEFAULT_VEHTYPE;;1;1.00;197408.595467;2800.048385;17.384937;79.900312;3.440163;0;84.857432
232.00;-130908064#9_0;10.77;6.64;167.00;0.00;-6060452#4_0;5.10;0.00;tripinfo_167 emissions_167;65.00;167;0;440.92;1.03;0.00;37.30;DEFAULT_VEHTYPE;;1;19.00;225134.102987;5500.141698;30.404664;96.410690;4.644158;0;96.776240
232.00;-421789044#3_0;15.91;10.00;169.00;0.00;-507342041#2_0;5.10;0.00;tripinfo_169 emissions_169;63.00;169;0;230.94;0.94;0.00;43.90;DEFAULT_VEHTYPE;;1;34.00;168612.400924;6866.535087;35.228675;73.861540;3.673736;0;72.481809
234.00;-6063369#0_0;68.51;4.59;77.00;0.00;6062245_0;5.10;0.00;tripinfo_77 emissions_77;157.00;77;0;1093.34;1.09;0.00;102.18;DEFAULT_VEHTYPE;;3;66.00;564741.898323;15534.002745;84.285183;243.594815;12.299076;0;242.760938
234.00;6057932#3_0;47.81;12.68;84.00;0.00;-6056686#11_0;5.10;0.00;tripinfo_84 emissions_84;150.00;84;0;1456.92;1.00;0.00;56.59;DEFAULT_VEHTYPE;;1;28.00;474763.053373;10164.069043;57.538095;197.847726;9.197820;0;204.081697
235.00;421789044#1_0;117.75;10.74;96.00;0.00;806271971_1;5.10;0.00;tripinfo_Flow2.1 emissions_Flow2.1;139.00;Flow2.1;0;983.76;1.11;42.00;27.81;motorcycle;;2;2.00;452555.890930;20908.622460;89.416112;97.191979;29.181992;0;194.559800
236.00;800638460#0_0;93.18;24.22;150.00;0.00;6061786#7_0;5.10;0.00;tripinfo_150 emissions_150;86.00;150;0;580.17;1.00;0.00;47.58;DEFAULT_VEHTYPE;;1;28.00;299837.264521;7737.834354;42.389294;129.142266;6.325093;0;128.888329
237.00;6054524#5_0;26.64;11.57;175.00;0.00;-6054524#2_0;5.10;0.00;tripinfo_175 emissions_175;62.00;175;0;483.59;0.92;0.00;23.31;DEFAULT_VEHTYPE;;1;12.00;146647.762467;3004.639345;17.106701;60.077000;2.594932;0;63.038226
238.00;-507341801_1;91.88;24.04;225.00;0.00;507342039_0;0.20;0.00;tripinfo_225 emissions_225;13.00;225;0;136.15;1.14;0.00;6.50;DEFAULT_VEHTYPE;;1;1.00;116300.625391;2195.146848;12.820581;50.428657;2.556990;0;49.992283
240.00;800638464#1_0;0.34;21.45;81.00;0.00;6063369#0_0;5.10;0.00;tripinfo_81 emissions_81;159.00;81;0;887.38;0.97;0.00;111.06;DEFAULT_VEHTYPE;;3;82.00;511634.005108;16675.332433;88.110958;221.252252;11.176030;0;219.934022
240.00;-806271970#0_0;55.45;12.86;219.00;0.00;-6054382#4_0;5.10;0.00;tripinfo_219 emissions_219;21.00;219;0;204.48;0.97;0.00;5.05;DEFAULT_VEHTYPE;;0;0.00;86351.654266;1511.576490;8.922175;36.059224;1.613501;0;37.118886
241.00;-6054382#1_0;21.27;10.12;168.00;0.00;-6052103#1_0;5.10;0.00;tripinfo_168 emissions_168;73.00;168;0;718.60;0.98;0.00;35.46;DEFAULT_VEHTYPE;;3;7.00;305901.071299;5785.182383;33.735609;129.810186;6.449980;0;131.493323
242.00;-392388948#1_0;150.19;30.30;207.00;0.00;-800638464#1_0;0.34;0.00;tripinfo_207 emissions_207;35.00;207;0;354.42;1.10;0.00;22.20;DEFAULT_VEHTYPE;;1;10.00;220919.905429;4612.541415;26.407696;95.190197;5.004189;0;94.963609
244.00;-800638464#1_0;0.34;3.78;139.00;0.00;637504388#4_0;2.88;0.00;tripinfo_139 emissions_139;105.00;139;0;1038.08;1.11;0.00;56.12;DEFAULT_VEHTYPE;;3;25.00;402618.807047;8226.772332;47.142664;171.173738;8.404847;0;173.068557
246.00;126303358#3_1;0.20;29.64;120.00;0.00;6063369#4_0;5.10;0.00;tripinfo_120 emissions_120;126.00;120;0;816.47;1.10;0.00;77.88;DEFAULT_VEHTYPE;;2;52.00;480804.397938;13231.766020;71.750127;207.724035;10.410045;0;206.679438
246.00;-507341799_0;0.20;6.21;232.00;0.00;6058243#4_0;5.10;0.00;tripinfo_232 emissions_232;14.00;232;0;133.68;1.10;0.00;4.46;DEFAULT_VEHTYPE;;0;0.00;56494.605001;1039.857694;6.042965;23.762723;1.087147;0;24.284609
248.00;507035611_0;29.76;11.00;152.00;0.00;-130908153#3_0;5.10;0.00;tripinfo_152 emissions_152;96.00;152;0;667.24;1.07;0.00;63.62;DEFAULT_VEHTYPE;;1;32.00;390446.067063;10391.222345;56.708997;169.961242;8.622018;0;167.837267
252.00;6057928#2_0;31.79;13.92;193.00;0.00;421789039#2_0;0.13;0.00;tripinfo_193 emissions_193;59.00;193;0;689.12;1.07;0.00;10.77;DEFAULT_VEHTYPE;;1;2.00;198629.786000;2911.132027;17.871859;80.240240;3.466033;0;85.382452
253.00;-6063369#7_0;55.64;11.13;160.00;0.00;-6056686#3_0;0.85;0.00;tripinfo_160 emissions_160;93.00;160;0;705.96;0.88;0.00;31.69;DEFAULT_VEHTYPE;;3;5.00;270125.688554;5360.742437;30.768416;113.428282;5.074988;0;116.115942
255.00;793432602#1_2;70.35;14.95;10.00;0.00;-6061786#2_0;0.20;0.00;tripinfo_10 emissions_10;245.00;10;0;1474.39;1.12;0.00;170.41;DEFAULT_VEHTYPE;;4;128.00;882173.085798;28117.593291;149.031143;383.248037;19.490050;0;379.215219
255.00;-684178509#1_0;6.78;6.44;146.00;0.00;6061786#0_0;5.10;0.00;tripinfo_146 emissions_146;109.00;146;0;1287.68;1.00;0.00;36.69;DEFAULT_VEHTYPE;;1;7.00;495636.538499;7959.218555;48.163322;208.729612;10.046777;0;213.051497
256.00;-6056686#2_1;159.58;15.70;173.00;0.00;6055573#0_0;5.10;0.00;tripinfo_173 emissions_173;83.00;173;0;746.12;1.14;0.00;34.00;DEFAULT_VEHTYPE;;1;20.00;248157.455047;5156.414635;29.262540;102.759124;4.708342;0;106.672993
257.00;6060452#11_0;154.07;13.15;194.00;2.00;806271971_1;5.10;0.00;tripinfo_Flow3.2 emissions_Flow3.2;63.00;Flow3.2;0;414.00;0.97;21.00;10.58;motorcycle;;0;0.00;194129.524642;9435.756266;39.903405;41.781012;12.894525;0;83.459105
258.00;6056686#8_0;56.04;15.15;215.00;0.00;6055023#0_0;5.10;0.00;tripinfo_215 emissions_215;43.00;215;0;484.86;1.15;0.00;10.31;DEFAULT_VEHTYPE;;0;0.00;167884.751977;2702.984553;16.244578;70.253865;3.230110;0;72.166172
260.00;-6057932#3_0;47.81;12.16;89.00;0.00;131052342#1_0;5.10;0.00;tripinfo_89 emissions_89;171.00;89;0;1456.45;0.89;0.00;76.12;DEFAULT_VEHTYPE;;4;36.00;509926.008611;11257.068549;63.349384;213.525448;9.970363;0;219.196955
261.00;112343443_0;69.48;12.16;70.00;0.00;-800638462_0;1.99;0.00;tripinfo_70 emissions_70;191.00;70;0;1579.64;0.94;0.00;93.93;DEFAULT_VEHTYPE;;3;63.00;554865.353207;14473.645485;79.056016;233.862228;11.277363;0;238.515967
261.00;-6054454#3_0;46.68;13.54;149.00;1.00;-799540093#3_0;5.10;0.00;tripinfo_148 emissions_148;112.00;148;0;921.57;1.04;0.00;74.34;DEFAULT_VEHTYPE;;1;42.00;551611.329672;13841.678678;76.363467;240.090080;12.317815;0;237.114985
261.00;6061782#0_0;17.91;8.88;181.00;0.00;-6056686#14_0;5.10;0.00;tripinfo_181 emissions_181;80.00;181;0;976.20;1.03;0.00;16.63;DEFAULT_VEHTYPE;;0;0.00;282053.285809;4199.721200;25.779704;115.711019;5.239516;0;121.242255
262.00;421800694#0_1;34.03;17.78;114.00;0.00;-6055573#2_0;5.10;0.00;tripinfo_114 emissions_114;148.00;114;0;914.68;0.92;0.00;88.99;DEFAULT_VEHTYPE;;1;71.00;496068.616211;16040.564812;84.832088;215.165803;10.724229;0;213.242915
262.00;800638460#2_2;15.87;8.57;143.00;0.00;507342040#0_0;5.10;0.00;tripinfo_143 emissions_143;119.00;143;0;837.22;0.73;0.00;34.41;DEFAULT_VEHTYPE;;2;14.00;245069.145230;5760.143948;31.906310;100.966525;4.284592;0;105.346405
263.00;-507342038#1_0;22.66;13.64;75.00;4.00;126303357#5_0;5.10;0.00;tripinfo_71 emissions_71;188.00;71;0;1052.36;1.06;0.00;140.39;DEFAULT_VEHTYPE;;3;103.00;722336.033602;23093.367495;122.490604;316.468399;16.321220;0;310.506374
263.00;6056686#16_0;1029.38;15.00;127.00;0.00;126303357#3_0;5.10;0.00;tripinfo_127 emissions_127;136.00;127;0;1200.38;1.12;0.00;62.84;DEFAULT_VEHTYPE;;1;47.00;366774.195878;10196.172466;55.017937;152.682380;7.216917;0;157.663509
263.00;-6060452#8_1;22.56;11.70;230.00;0.00;6058243#6_0;0.20;0.00;tripinfo_230 emissions_230;33.00;230;0;304.56;1.04;0.00;9.70;DEFAULT_VEHTYPE;;1;1.00;103964.940832;1994.494897;11.527167;42.959479;1.903210;0;44.690316
266.00;6054524#1_0;56.78;15.63;140.00;0.00;-6061786#14_0;5.10;0.00;tripinfo_140 emissions_140;126.00;140;0;892.10;1.16;0.00;80.36;DEFAULT_VEHTYPE;;1;49.00;509548.431223;14071.494472;76.288254;222.096292;11.169526;0;219.035124
266.00;130908064#9_0;10.77;12.80;213.00;0.00;-6061783#1_0;5.10;0.00;tripinfo_213 emissions_213;53.00;213;0;466.36;0.91;0.00;14.17;DEFAULT_VEHTYPE;;0;0.00;158200.303279;2782.535026;16.386323;65.499181;2.859701;0;68.003702
267.00;126303358#4_0;43.99;29.70;243.00;0.00;130908023#1_0;5.10;0.00;tripinfo_243 emissions_243;24.00;243;0;412.10;1.11;0.00;5.96;DEFAULT_VEHTYPE;;0;0.00;196837.540382;3336.305160;20.018178;83.744045;4.359371;0;84.611210
268.00;-6054093#0_0;77.17;14.08;111.00;0.00;-6055573#2_0;5.10;0.00;tripinfo_111 emissions_111;157.00;111;0;1149.19;1.10;0.00;85.05;DEFAULT_VEHTYPE;;3;47.00;535209.536198;13341.285348;73.411831;228.513643;10.993101;0;230.065723
268.00;6061786#13_0;46.38;13.26;182.00;0.00;806271970#2_0;5.10;0.00;tripinfo_182 emissions_182;86.00;182;0;595.62;1.03;0.00;54.88;DEFAULT_VEHTYPE;;1;34.00;360994.477300;9490.237913;51.872441;156.677539;7.896267;0;155.177208
269.00;-126303352#1_0;14.46;13.60;178.00;0.00;-6054524#3_0;5.10;0.00;tripinfo_178 emissions_178;91.00;178;0;958.81;1.08;0.00;35.39;DEFAULT_VEHTYPE;;0;0.00;365836.122831;5963.990770;35.877269;153.435227;7.102687;0;157.256641
270.00;6061782#2_0;27.21;10.73;217.00;0.00;6054454#0_0;0.20;0.00;tripinfo_217 emissions_217;53.00;217;0;458.76;1.06;0.00;18.61;DEFAULT_VEHTYPE;;0;0.00;196299.449526;3541.125953;20.772285;82.815181;3.780952;0;84.380649
271.00;421800694#3_0;61.43;29.72;118.00;0.00;-6063369#5_0;5.10;0.00;tripinfo_118 emissions_118;153.00;118;0;894.55;1.07;0.00;103.57;DEFAULT_VEHTYPE;;3;70.00;555285.993621;16100.551924;86.609660;240.658319;12.226220;0;238.696677
271.00;-421800694#0_2;34.03;13.89;214.00;0.00;-806271971_0;5.10;0.00;tripinfo_214 emissions_214;57.00;214;0;503.80;1.00;0.00;24.67;DEFAULT_VEHTYPE;;1;3.00;225000.692436;4288.711134;24.910851;96.741146;4.622491;0;96.717834
272.00;-6061783#2_0;35.27;13.29;186.00;0.00;507342041#3_0;5.10;0.00;tripinfo_186 emissions_186;86.00;186;0;815.55;1.08;0.00;29.00;DEFAULT_VEHTYPE;;1;5.00;313826.211602;5143.002353;30.840936;130.647700;5.897239;0;134.900188
273.00;-799540093#0_0;91.85;19.66;74.00;0.00;130908297_0;5.10;0.00;tripinfo_74 emissions_74;199.00;74;0;1313.23;1.03;0.00;139.34;DEFAULT_VEHTYPE;;4;97.00;779951.705507;23450.176534;125.544236;340.029686;17.538306;0;335.272263
274.00;-799540093#6_0;203.73;6.26;46.00;0.00;-112319056_0;5.10;0.00;tripinfo_46 emissions_46;228.00;46;0;955.04;0.85;0.00;167.79;DEFAULT_VEHTYPE;;4;135.00;669025.804532;24981.821852;129.574748;292.067877;14.765205;0;287.593693
274.00;6055576#1_0;124.93;13.14;76.00;0.00;-126303357#4_0;5.10;0.00;tripinfo_76 emissions_76;198.00;76;0;1279.28;1.01;0.00;124.39;DEFAULT_VEHTYPE;;3;67.00;722422.442318;19733.962899;107.098742;312.965044;15.451567;0;310.541755
274.00;-6062805#3_1;0.34;13.35;204.00;0.00;6052103#1_0;5.10;0.00;tripinfo_204 emissions_204;70.00;204;0;786.26;1.10;0.00;29.76;DEFAULT_VEHTYPE;;1;1.00;310636.771845;5175.030399;30.967043;130.835188;6.297807;0;133.528697
275.00;507033018_0;60.62;14.39;123.00;0.00;6054524#4_0;5.10;0.00;tripinfo_123 emissions_123;152.00;123;0;1206.77;1.06;0.00;86.04;DEFAULT_VEHTYPE;;3;51.00;484017.419336;12971.245042;70.650355;206.352365;10.273392;0;208.060762
276.00;-126303357#2_0;34.78;22.21;33.00;0.00;6057281#4_0;5.10;0.00;tripinfo_33 emissions_33;243.00;33;0;1531.77;0.97;0.00;175.80;DEFAULT_VEHTYPE;;4;119.00;1003115.183175;29122.551964;156.794526;438.056929;22.669092;0;431.200891
277.00;-421789044#2_0;10.79;10.67;57.00;0.00;-6061786#11_0;0.20;0.00;tripinfo_57 emissions_57;220.00;57;0;1220.66;0.97;0.00;151.72;DEFAULT_VEHTYPE;;4;103.00;673706.126660;20922.419194;111.324146;291.642471;14.582139;0;289.602506
277.00;-637504388#0_3;0.20;5.69;159.00;0.00;6056686#4_0;5.10;0.00;tripinfo_159 emissions_159;118.00;159;0;330.72;1.14;0.00;94.75;DEFAULT_VEHTYPE;;3;75.00;317197.961306;13501.421179;68.965575;140.516092;7.169711;0;136.354748
277.00;6061786#14_0;47.77;13.00;229.00;0.00;-6054454#2_0;5.10;0.00;tripinfo_229 emissions_229;48.00;229;0;402.66;0.96;0.00;16.64;DEFAULT_VEHTYPE;;0;0.00;163616.806432;3113.073724;18.056115;69.552201;3.205423;0;70.331831
278.00;-507342038#0_0;132.09;11.84;95.00;0.00;-126303358#9_0;5.10;0.00;tripinfo_95 emissions_95;183.00;95;0;1685.74;0.91;0.00;94.08;DEFAULT_VEHTYPE;;2;51.00;720513.444219;17084.890657;95.128587;308.969924;15.447352;0;309.719226
278.00;-130908153#1_0;42.56;14.17;149.00;0.00;-130908023#0_0;5.10;0.00;tripinfo_149 emissions_149;129.00;149;0;637.90;0.96;0.00;96.38;DEFAULT_VEHTYPE;;3;73.00;406917.996865;14536.687229;75.913548;179.049616;9.241554;0;174.920650
284.00;-6056686#11_0;19.17;12.98;101.00;0.00;6060452#2_0;5.10;0.00;tripinfo_101 emissions_101;183.00;101;0;1622.80;0.97;0.00;89.93;DEFAULT_VEHTYPE;;3;55.00;605082.009567;14046.861016;78.446100;256.171314;12.566568;0;260.100410
284.00;-6063369#2_0;55.40;11.57;165.00;0.00;6061786#9_0;5.10;0.00;tripinfo_165 emissions_165;119.00;165;0;840.95;0.91;0.00;60.46;DEFAULT_VEHTYPE;;1;39.00;383814.250449;10564.151654;57.152507;162.911335;7.751257;0;164.987860
286.00;-6061786#4_0;34.48;13.30;246.00;0.00;-6055573#6_0;5.10;0.00;tripinfo_246 emissions_246;40.00;246;0;394.50;0.99;0.00;8.51;DEFAULT_VEHTYPE;;0;0.00;131184.336041;2275.417093;13.449782;54.815821;2.455001;0;56.390513
287.00;507340350#3_1;1.19;16.85;144.00;0.00;-6061786#9_0;5.10;0.00;tripinfo_144 emissions_144;143.00;144;0;1533.26;1.14;0.00;65.29;DEFAULT_VEHTYPE;;2;31.00;615590.913833;12381.831451;71.125385;261.371715;12.944590;0;264.615901
288.00;-6062805#1_0;188.34;13.06;72.00;0.00;-126303357#5_0;5.10;0.00;tripinfo_72 emissions_72;216.00;72;0;1112.70;0.96;0.00;146.33;DEFAULT_VEHTYPE;;3;92.00;707194.853024;21805.560703;116.071297;307.284574;15.101366;0;303.998051
288.00;131052367_0;78.53;15.21;156.00;0.00;-6061786#1_0;5.10;0.00;tripinfo_156 emissions_156;132.00;156;0;1732.90;1.18;0.00;43.01;DEFAULT_VEHTYPE;;1;3.00;638676.780427;9683.930438;59.400156;268.838077;12.942560;0;274.537473
288.00;-637504388#1_3;28.67;12.29;200.00;0.00;6056686#10_0;5.10;0.00;tripinfo_200 emissions_200;88.00;200;0;654.53;0.95;0.00;36.75;DEFAULT_VEHTYPE;;1;13.00;222820.196766;4949.046352;27.746662;92.219711;4.056156;0;95.781955
289.00;-6061786#12_0;108.00;14.19;132.00;0.00;6057928#1_0;5.10;0.00;tripinfo_132 emissions_132;157.00;132;0;1215.81;1.04;0.00;78.89;DEFAULT_VEHTYPE;;2;49.00;540567.266234;13914.453542;76.120765;229.981524;11.032585;0;232.369323
289.00;6060452#11_0;154.07;12.08;172.00;0.00;6055573#12_0;5.10;0.00;tripinfo_172 emissions_172;117.00;172;0;717.73;0.89;0.00;57.03;DEFAULT_VEHTYPE;;1;46.00;267287.484124;8965.553478;47.056688;112.632685;5.223232;0;114.898833
292.00;6056686#11_0;19.51;15.56;155.00;0.00;-6057928#2_0;5.10;0.00;tripinfo_155 emissions_155;137.00;155;0;973.35;1.12;0.00;72.83;DEFAULT_VEHTYPE;;1;54.00;401786.475463;12095.248198;64.463742;171.160828;8.252260;0;172.714157
292.00;-421789044#2_0;10.79;12.02;222.00;0.00;637504389_0;5.10;0.00;tripinfo_222 emissions_222;70.00;222;0;682.95;1.09;0.00;22.73;DEFAULT_VEHTYPE;;1;2.00;273513.296571;4644.646295;27.559284;114.515564;5.210378;0;117.571424
294.00;130908064#1_2;94.25;11.88;119.00;0.00;800638460#2_0;5.10;0.00;tripinfo_119 emissions_119;175.00;119;0;1179.06;0.94;0.00;112.11;DEFAULT_VEHTYPE;;3;79.00;600588.465321;18219.594754;97.279487;259.312409;13.099721;0;258.171408
294.00;-6061786#5_0;104.04;14.36;206.00;4.00;130908064#8_0;5.10;0.00;tripinfo_202 emissions_202;88.00;202;0;552.54;1.04;0.00;56.85;DEFAULT_VEHTYPE;;2;36.00;290898.972746;7914.989117;42.984861;125.119098;6.178000;0;125.046438
294.00;-126303357#2_0;34.78;26.18;240.00;0.00;6056686#6_0;5.10;0.00;tripinfo_240 emissions_240;54.00;240;0;645.67;0.97;0.00;12.09;DEFAULT_VEHTYPE;;0;0.00;240343.995587;3727.953667;22.737831;100.148090;4.727996;0;103.313022
297.00;-6061783#0_0;92.25;11.12;145.00;0.00;-793432602#1_0;5.10;0.00;tripinfo_145 emissions_145;152.00;145;0;1179.33;0.89;0.00;75.12;DEFAULT_VEHTYPE;;2;49.00;457286.922732;12589.418786;68.209966;194.035209;9.480311;0;196.570908
300.00;6061786#4_0;34.48;4.66;196.00;4.00;806271971_1;5.10;0.00;tripinfo_Flow4.2 emissions_Flow4.2;104.00;Flow4.2;0;832.18;0.96;21.00;18.91;motorcycle;;0;0.00;346938.738631;14290.591446;62.529849;74.764197;20.789540;0;149.153099
302.00;6061786#15_0;162.74;11.82;245.00;0.00;6057281#3_0;5.10;0.00;tripinfo_245 emissions_245;57.00;245;0;544.64;0.88;0.00;15.02;DEFAULT_VEHTYPE;;0;0.00;185282.532071;3301.719588;19.429062;77.993305;3.566606;0;79.644938
303.00;421789044#2_0;10.79;6.44;61.00;0.00;-130908064#8_0;5.10;0.00;tripinfo_61 emissions_61;242.00;61;0;1512.00;0.99;0.00;152.04;DEFAULT_VEHTYPE;;4;103.00;728474.720924;22234.128440;118.564104;313.859876;15.544254;0;313.145605
303.00;-637504388#3_0;56.00;20.18;141.00;0.00;-392388948#1_0;5.10;0.00;tripinfo_141 emissions_141;162.00;141;0;1967.54;0.94;0.00;66.03;DEFAULT_VEHTYPE;;1;33.00;699165.413919;14026.529550;80.704118;294.175859;14.670788;0;300.541248
303.00;6061786#4_0;34.48;6.04;226.00;0.00;-6057280#2_0;5.10;0.00;tripinfo_226 emissions_226;77.00;226;0;488.92;0.97;0.00;38.37;DEFAULT_VEHTYPE;;1;17.00;191988.277695;5039.097724;27.463836;81.501302;3.779735;0;82.528689
303.00;-6056686#9_0;60.55;11.78;244.00;0.00;-126303358#7_0;5.10;0.00;tripinfo_244 emissions_244;59.00;244;0;347.38;0.93;0.00;31.55;DEFAULT_VEHTYPE;;1;17.00;161776.830365;4436.608977;24.002284;69.016240;3.198202;0;69.542017
304.00;112319056_1;75.83;16.10;93.00;0.00;-57692667#1_0;5.10;0.00;tripinfo_93 emissions_93;211.00;93;0;1311.31;1.06;0.00;141.65;DEFAULT_VEHTYPE;;2;108.00;759377.735026;24557.007737;129.929184;331.604208;16.907301;0;326.429831
304.00;6054055#1_0;122.53;13.86;137.00;0.00;6054382#1_0;5.10;0.00;tripinfo_137 emissions_137;167.00;137;0;1098.20;1.00;0.00;96.43;DEFAULT_VEHTYPE;;2;71.00;509190.086905;14918.333445;79.982342;217.233205;10.528758;0;218.882847
304.00;-421789044#1_0;117.75;14.41;251.00;0.00;-6056686#3_0;0.85;0.00;tripinfo_251 emissions_251;53.00;251;0;465.77;1.30;0.00;22.53;DEFAULT_VEHTYPE;;0;0.00;204988.945225;3795.369068;22.155003;86.994072;4.034439;0;88.115845
307.00;-799540093#7_0;22.87;11.19;197.00;0.00;6061786#12_0;5.10;0.00;tripinfo_197 emissions_197;110.00;197;0;358.51;0.87;0.00;86.01;DEFAULT_VEHTYPE;;1;72.00;325175.266180;13830.615778;70.656064;144.038545;7.359392;0;139.783958
308.00;6061786#14_0;47.77;13.77;86.00;0.00;-6063369#1_0;5.10;0.00;tripinfo_86 emissions_86;222.00;86;0;1108.12;1.01;0.00;156.32;DEFAULT_VEHTYPE;;4;111.00;669524.138773;23124.012406;121.115160;289.914017;14.398371;0;287.806877
308.00;-6060452#3_0;34.20;12.98;247.00;0.00;-6061782#1_0;5.10;0.00;tripinfo_247 emissions_247;61.00;247;0;638.64;0.98;0.00;12.44;DEFAULT_VEHTYPE;;0;0.00;196690.869179;2966.770471;18.113525;79.745207;3.387127;0;84.549085
310.00;507033019_0;166.41;11.57;232.00;1.00;-799540093#4_0;4.31;0.00;tripinfo_231 emissions_231;78.00;231;0;982.25;0.88;0.00;26.28;DEFAULT_VEHTYPE;;1;1.00;358416.230795;6130.451324;36.579764;152.209060;7.504703;0;154.066743
313.00;-126303358#8_1;63.89;17.74;260.00;0.00;421789039#2_0;0.13;0.00;tripinfo_260 emissions_260;53.00;260;0;642.82;0.98;0.00;16.09;DEFAULT_VEHTYPE;;0;0.00;273110.330594;4420.136375;26.703684;116.100068;5.661032;0;117.397458
315.00;6057281#4_1;28.41;10.07;154.00;1.00;-637504388#4_0;2.88;0.00;tripinfo_153 emissions_153;161.00;153;0;1682.12;0.93;0.00;66.27;DEFAULT_VEHTYPE;;3;14.00;602620.446536;11121.321559;65.094244;254.225165;12.219605;0;259.040178
318.00;126303358#6_1;39.02;24.54;286.00;0.00;6056686#7_0;5.10;0.00;tripinfo_286 emissions_286;32.00;286;0;368.21;1.09;0.00;10.74;DEFAULT_VEHTYPE;;0;0.00;197833.911803;3156.762945;19.142105;84.038874;4.068528;0;85.039616
322.00;-6061786#0_0;80.85;13.53;79.00;0.00;130908153#5_0;5.10;0.00;tripinfo_79 emissions_79;243.00;79;0;1892.21;1.00;0.00;150.45;DEFAULT_VEHTYPE;;5;91.00;874418.380740;22745.183883;124.544458;375.441819;18.788952;0;375.878291
